timestamp,config_idx,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,kernel_type,stage,block_m,kernel_name,tile_m,tile_n,tile_k,block_size,waves_m,waves_n,kernel_version,time_us,quant_time_us,error,tflops,bandwidth_gb
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,32,64,128.0,256.0,1.0,4.0,1.0,963.1267,0.0,0.00%,46.82,5860.58
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,64,128,128.0,256.0,1.0,4.0,3.0,994.6395,0.0,0.00%,45.34,5674.9
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,64,128,64.0,256.0,1.0,4.0,3.0,996.7665,0.0,0.00%,45.24,5662.8
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,64,64,128.0,256.0,1.0,4.0,1.0,1000.9365,0.0,0.00%,45.05,5639.2
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,64,64,64.0,256.0,1.0,4.0,1.0,1002.2771,0.0,0.00%,44.99,5631.66
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,128,64,64.0,256.0,1.0,4.0,1.0,1061.1184,0.0,0.00%,42.5,5319.37
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,128,128,128.0,256.0,1.0,4.0,3.0,1127.987,0.0,0.00%,39.98,5004.03
2026-01-12 04:43:13,0,256,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,128,128,64.0,256.0,1.0,4.0,3.0,1137.0451,0.0,0.00%,39.66,4964.17
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,32,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,32,64,128.0,256.0,1.0,4.0,1.0,503.7207,0.0,0.00%,89.53,11205.58
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,32,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,32,64,64.0,256.0,1.0,4.0,1.0,505.4964,0.0,0.00%,89.21,11166.22
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,64,128,64.0,256.0,1.0,4.0,3.0,516.7075,0.0,0.00%,87.28,10923.95
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x128x128_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,64,128,128.0,256.0,1.0,4.0,3.0,518.4776,0.0,0.00%,86.98,10886.65
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,64,64,64.0,256.0,1.0,4.0,1.0,523.7234,0.0,0.00%,86.11,10777.61
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,64,64,128.0,256.0,1.0,4.0,1.0,526.3349,0.0,0.00%,85.68,10724.13
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,128,moe_ck2stages_gemm2_256x128x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,128,128,64.0,256.0,1.0,4.0,3.0,566.6141,0.0,0.00%,79.59,9961.78
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,128,moe_ck2stages_gemm2_256x128x64x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,128,64,64.0,256.0,1.0,4.0,3.0,647.5069,0.0,0.00%,69.65,8717.26
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage2,128,moe_ck2stages_gemm2_256x128x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,128,64,64.0,256.0,1.0,4.0,1.0,690.6216,0.0,0.00%,65.3,8173.05
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,32,64,128.0,256.0,1.0,4.0,1.0,955.9128,0.0,0.00%,47.18,5904.81
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,32,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,32,64,64.0,256.0,1.0,4.0,1.0,956.0891,0.0,0.00%,47.17,5903.72
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,64,128,64.0,256.0,1.0,4.0,3.0,984.1271,0.0,0.00%,45.82,5735.52
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,64,128,128.0,256.0,1.0,4.0,3.0,990.2879,0.0,0.00%,45.54,5699.84
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,64,64,128.0,256.0,1.0,4.0,1.0,999.0764,0.0,0.00%,45.14,5649.7
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,64,64,64.0,256.0,1.0,4.0,1.0,1017.5503,0.0,0.00%,44.32,5547.13
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,128,64,64.0,256.0,1.0,4.0,1.0,1066.8622,0.0,0.00%,42.27,5290.73
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,128,128,128.0,256.0,1.0,4.0,3.0,1124.3735,0.0,0.00%,40.11,5020.12
2026-01-12 04:43:30,1,256,7168,512,256,8,ActivationType.Gelu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,128,128,64.0,256.0,1.0,4.0,3.0,1127.0814,0.0,0.00%,40.01,5008.05
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,32,moe_ck2stages_gemm2_256x32x64x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,32,64,256.0,256.0,1.0,4.0,1.0,60.6415,35.378333333333316,0.00%,23.24,23245.31
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,32,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,32,64,128.0,256.0,1.0,4.0,1.0,64.2189,35.378333333333316,0.00%,21.95,21950.39
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,32,moe_ck2stages_gemm2_256x32x64x64_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,32,64,64.0,256.0,1.0,4.0,1.0,73.4574,35.378333333333316,98.07%,19.19,19189.76
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x128x256_1x4_MulABScaleExpertWeight_v3_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,64,128,256.0,256.0,1.0,4.0,3.0,79.9607,35.378333333333316,0.00%,17.62,17629.04
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x64x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,64,64,256.0,256.0,1.0,4.0,1.0,92.2172,35.378333333333316,0.00%,15.28,15285.98
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x128_4tg_pf3E,16,128,,,,,3.0,97.5006,35.378333333333316,0.00%,14.45,14457.66
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x64_6tg_pf2E,16,64,,,,,2.0,97.7614,35.378333333333316,0.00%,14.42,14419.09
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x64_5tg_pf3E,16,64,,,,,3.0,98.2087,35.378333333333316,0.13%,14.35,14353.41
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf3E,32,128,,,,,3.0,98.5239,35.378333333333316,0.00%,14.3,14307.5
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x64_4tg_pf2E,32,64,,,,,2.0,98.9768,35.378333333333316,0.00%,14.24,14242.03
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x64_4tg_pf3E,32,64,,,,,3.0,99.1509,35.378333333333316,0.00%,14.21,14217.02
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x256_2tg_pf3E,16,256,,,,,3.0,100.1609,35.378333333333316,0.00%,14.07,14073.66
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x64_2tg_pf2E,64,64,,,,,2.0,101.4452,35.378333333333316,0.00%,13.89,13895.48
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x128_4tg_pf2E,16,128,,,,,2.0,101.6485,35.378333333333316,0.00%,13.86,13867.69
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf2E,32,128,,,,,2.0,101.7377,35.378333333333316,0.00%,13.85,13855.53
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x256_2tg_pf3E,32,256,,,,,3.0,101.9987,35.378333333333316,0.00%,13.82,13820.08
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x128_2tg_pf3E,64,128,,,,,3.0,102.1379,35.378333333333316,0.00%,13.8,13801.25
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x64_2tg_pf3E,64,64,,,,,3.0,102.5364,35.378333333333316,0.00%,13.74,13747.61
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x128_2tg_pf2E,64,128,,,,,2.0,104.0792,35.378333333333316,0.00%,13.54,13543.82
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeight_v3_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,64,128,128.0,256.0,1.0,4.0,3.0,106.4234,35.378333333333316,0.00%,13.24,13245.49
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScale_v3_Nswizzle0_Quant2_MulRoutedWeight1_silu_F8_F8_B16,64,128,128.0,256.0,1.0,4.0,3.0,108.6381,35.378333333333316,0.00%,12.97,12975.47
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage1,64,moe_ck2stages_gemm1_256x64x128x256_1x4_MulABScale_v3_Nswizzle0_Quant2_MulRoutedWeight1_silu_F8_F8_B16,64,128,256.0,256.0,1.0,4.0,3.0,110.6989,35.378333333333316,0.00%,12.73,12733.91
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x256_2tg_pf2E,32,256,,,,,2.0,113.1167,35.378333333333316,0.00%,12.46,12461.73
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter53fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x256_pf3E,64,256,,,,,3.0,113.1583,35.378333333333316,0.00%,12.45,12457.15
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,16,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_16x256_3tg_pf2E,16,256,,,,,2.0,113.5723,35.378333333333316,0.00%,12.41,12411.74
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,128,_ZN5aiter54fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_128x128_pf3E,128,128,,,,,3.0,117.4676,35.378333333333316,0.00%,12.0,12000.16
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,128,_ZN5aiter54fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_128x128_pf2E,128,128,,,,,2.0,120.3938,35.378333333333316,0.00%,11.71,11708.5
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage2,64,moe_ck2stages_gemm2_256x64x64x64_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight0_F8_F8_B16,64,64,64.0,256.0,1.0,4.0,1.0,121.8988,35.378333333333316,98.07%,11.56,11563.94
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage1,32,moe_ck2stages_gemm1_256x32x64x128_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight1_silu_F8_F8_B16,32,64,128.0,256.0,1.0,4.0,1.0,126.4432,35.378333333333316,16.93%,11.15,11148.33
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,asm,stage1,64,_ZN5aiter53fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_64x256_pf2E,64,256,,,,,2.0,126.8827,35.378333333333316,0.00%,11.11,11109.71
2026-01-12 04:43:52,2,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,1,ck,stage1,128,moe_ck2stages_gemm1_256x128x128x128_1x4_MulABScale_v3_Nswizzle0_Quant2_MulRoutedWeight1_silu_F8_F8_B16,128,128,128.0,256.0,1.0,4.0,3.0,136.8773,35.378333333333316,0.00%,10.3,10298.5
