cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,_tag
256,1024,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,125.4498,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,106.0767,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.2%,231.5265,0,389.56,9225.51,
256,2048,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,135.0147,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w3,0.0%,157.5527,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce,0.0%,292.5674,0,616.57,7375.97,
256,4096,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,156.5833,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,261.7655,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,0.0%,418.3488,0,862.38,5263.57,
256,8192,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,274.4492,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,0.0%,458.8198,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,0.0%,733.269,0,984.02,3123.12,
256,16384,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,413.2744,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_bnt0,0.0%,922.2817,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,0.0%,1335.5561,0,1080.53,1846.61,
256,32768,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,737.2031,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0,0.0%,1713.5829,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,0.0%,2450.786,0,1177.67,1150.07,
256,1,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,16.0264,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_kb7_go_fq,12.7%,10.3185,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.6%,26.3449,0,6.69,160481.91,
256,2,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,19.9341,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_kb4_go_fq,15.4%,12.9207,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.9%,32.8548,0,10.72,128684.44,
256,4,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.773,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4,0.0%,17.2346,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.8%,46.0076,0,15.32,91896.65,
256,8,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,45.3057,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2,0.0%,27.3685,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.8%,72.6742,0,19.39,58177.87,
256,16,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,83.6614,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,47.1953,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.7%,130.8567,0,21.54,32311.7,
256,32,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,158.164,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2,0.0%,83.8976,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm32,2.7%,242.0616,0,23.29,17468.89,
256,64,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,231.9115,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2,0.0%,128.4022,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm32,2.7%,360.3137,0,31.29,11737.65,
256,128,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,231.5877,flydsl_moe1_afp4_wfp4_bf16_t32x128x256,0.0%,132.2453,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,2.7%,363.833,0,61.98,11627.89,
256,256,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,232.0612,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_fq,17.5%,137.9798,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist_sbm64,2.7%,370.041,0,121.87,11440.26,
256,512,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,231.1873,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fq,17.3%,144.8942,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,2.7%,376.0815,0,239.83,11271.14,
256,1024,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,233.681,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fq,17.3%,158.5219,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,2.7%,392.2029,0,459.94,10835.92,
256,2048,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,239.6427,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_fq,17.3%,208.0474,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist,2.7%,447.6901,0,805.86,9542.09,
256,4096,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,299.92010000000005,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3,0.0%,370.0656,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,0.3%,669.9857,0,1076.97,6441.84,
256,8192,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,496.2138,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,612.0706,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce,0.3%,1108.2844,0,1302.11,3973.73,
256,16384,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,760.59,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0,0.0%,1186.6336,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,0.3%,1947.2236,0,1482.22,2352.16,
256,32768,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1384.0164,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0,0.0%,2304.5457,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,0.3%,3688.5621,0,1564.96,1337.24,
256,1,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,16.8796,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_kb7_go_fq,17.2%,10.604,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.9%,27.4836,0,7.21,154233.43,
256,2,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,23.2686,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kb2_go_fq,18.4%,13.5153,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.4%,36.7839,0,10.78,115238.23,
256,4,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.0697,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fq,17.2%,18.7899,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.7%,45.8596,0,17.29,92433.31,
256,8,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.3209,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,30.2102,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.8%,84.5311,0,18.76,50147.7,
256,16,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,94.5343,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,0.0%,52.56,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,2.9%,147.0943,0,21.56,28819.69,
256,32,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,177.18269999999998,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,97.6084,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,2.9%,274.7911,0,23.08,15428.29,
256,64,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,243.3096,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,127.571,flydsl_moe2_afp4_wfp4_bf16_t16x256x256_atomic_sbm32,2.9%,370.8806,0,34.2,11432.91,
256,128,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,241.9776,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,129.9156,flydsl_moe2_afp4_wfp4_bf16_t16x256x256_atomic_sbm32,2.8%,371.8932,0,68.21,11405.48,
256,256,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,243.8308,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_fq,17.2%,136.2753,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist_sbm64,2.9%,380.1061,0,133.47,11166.29,
256,512,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,241.7796,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_fq,17.2%,144.5642,flydsl_moe2_afp4_wfp4_bf16_t16x256x256_atomic_persist_sbm32,2.8%,386.3438,0,262.64,11000.25,
256,1024,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,247.4374,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_fq,17.3%,162.5128,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist_sbm64,2.9%,409.9502,0,495.03,10393.67,
256,2048,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,258.4258,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_fq,17.2%,227.4551,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist,0.2%,485.8809,0,835.34,8814.73,
256,4096,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,330.43420000000003,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2,0.0%,390.7126,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_sbm128,0.2%,721.1468,0,1125.64,6000.09,
256,8192,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,512.8136,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,657.8224,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist,0.2%,1170.636,0,1386.85,3771.48,
256,16384,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,788.8488,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,0.0%,1289.7255,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,0.2%,2078.5743,0,1562.13,2208.82,
256,32768,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1421.132,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_bnt0,0.0%,2576.7927,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,0.2%,3997.9247,0,1624.34,1236.52,
256,1,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.2469,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,8.6968,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0248,33.9437,0,0.0,0.0,flydsl_fallback
256,2,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.7751,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,13.0489,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0282,40.824,0,0.0,0.0,flydsl_fallback
256,4,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,32.8017,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,19.7088,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0271,52.5105,0,0.0,0.0,flydsl_fallback
256,8,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,55.880300000000005,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,32.051,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0267,87.9313,0,0.0,0.0,flydsl_fallback
256,16,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,105.0341,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,53.7335,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0279,158.7676,0,0.0,0.0,flydsl_fallback
256,32,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,198.7704,moe_ck2stages_gemm1_256x32x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,96.5701,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0291,295.3405,0,0.0,0.0,flydsl_fallback
256,64,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,260.5895,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,126.2447,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0285,386.8342,0,0.0,0.0,flydsl_fallback
256,128,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,260.1268,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,130.1134,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0289,390.2402,0,0.0,0.0,flydsl_fallback
256,256,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,261.8685,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,134.7762,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0287,396.6447,0,0.0,0.0,flydsl_fallback
256,512,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,269.4169,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,162.2892,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0282,431.7061,0,0.0,0.0,flydsl_fallback
256,1024,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,274.1024,moe_ck2stages_gemm1_64x32x32x128_1x1_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,277.6658,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0285,551.7682,0,0.0,0.0,flydsl_fallback
256,2048,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,302.5024,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,351.6368,moe_ck2stages_gemm2_64x64x128x128_1x1_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0284,654.1392,0,0.0,0.0,flydsl_fallback
256,4096,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,466.4292,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,611.4182,moe_ck2stages_gemm2_64x64x128x128_1x1_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0284,1077.8474,0,0.0,0.0,flydsl_fallback
256,8192,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,534.4255,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,1009.7773,moe_ck2stages_gemm2_64x64x128x128_1x1_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0284,1544.2028,0,0.0,0.0,flydsl_fallback
256,16384,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,865.0261,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0,1973.5537,moe_ck2stages_gemm2_64x64x128x128_1x1_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.0285,2838.5798,0,0.0,0.0,flydsl_fallback
